Customer_ID,Age,Gender,Income,Employment_Type,Loan_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Application_Date,Approval_Status,EMI_Amount,Disbursal_Date,EMIs_Paid,Default_Status,Outstanding_Balance
CUST4095,48,Male,179950,Salaried,LOAN8095,Home,821567,7.62,120,2022-12-13,Approved,7368.09,2023-11-26,62,Yes,427349.22
CUST4096,24,Female,187229,Salaried,LOAN8096,Auto,515241,7.0,60,2023-11-23,Approved,9188.46,2024-04-27,29,Yes,284842.26
CUST4097,42,Male,25914,Self-Employed,LOAN8097,Home,1287693,12.55,12,2024-10-04,Approved,120774.87,2025-02-18,1,Yes,1328523.57
CUST4098,32,Male,47180,Salaried,LOAN8098,Personal,169076,7.22,60,2022-11-24,Approved,3021.39,2025-04-29,28,Yes,96684.48
CUST4099,23,Female,154760,Student,LOAN8099,Business,1696256,11.21,180,2023-07-23,Approved,10480.03,2023-09-25,137,No,450641.29
CUST4100,42,Male,100219,Salaried,LOAN8100,Education,1585939,17.26,60,2023-10-02,Approved,30994.53,2024-08-16,4,Yes,1735693.68
CUST4101,64,Female,98616,Self-Employed,LOAN8101,Education,1946096,9.4,60,2024-05-29,Approved,35483.82,2025-03-08,48,No,425805.84
CUST4102,22,Female,160988,Student,LOAN8102,Auto,518117,14.97,180,2024-05-29,Approved,3309.33,2024-11-13,120,Yes,198559.8
CUST4103,44,Male,115213,Self-Employed,LOAN8103,Education,674197,10.13,36,2025-04-03,Approved,20624.81,2025-04-27,33,No,61874.43
CUST4104,54,Female,178432,Self-Employed,LOAN8104,Personal,317808,7.04,120,2022-11-30,Approved,2834.85,2024-04-23,101,No,53862.15
CUST4105,47,Male,57805,Self-Employed,LOAN8105,Personal,138859,13.18,60,2025-05-14,Rejected,0.0,,0,No,0.0
CUST4106,61,Male,164525,Student,LOAN8106,Auto,666279,16.52,60,2023-01-27,Rejected,0.0,,0,No,0.0
CUST4107,21,Male,146599,Salaried,LOAN8107,Education,1218381,11.41,36,2023-05-11,Rejected,0.0,,0,No,0.0
CUST4108,28,Male,173775,Self-Employed,LOAN8108,Home,448595,13.91,24,2023-01-09,Approved,21291.44,2023-11-13,4,Yes,425828.8
CUST4109,43,Female,94176,Salaried,LOAN8109,Home,1077393,17.3,60,2024-04-28,Approved,21063.03,2024-12-20,34,Yes,547638.78
CUST4110,58,Female,114799,Salaried,LOAN8110,Business,605824,15.98,180,2024-05-11,Rejected,0.0,,0,No,0.0
CUST4111,26,Male,118385,Salaried,LOAN8111,Auto,186063,8.83,180,2024-11-19,Approved,1124.96,2025-08-13,41,Yes,156369.44
CUST4112,42,Male,108919,Salaried,LOAN8112,Business,1564122,15.3,60,2023-10-16,Approved,30057.21,2023-11-02,15,Yes,1352574.45
CUST4113,45,Female,158482,Self-Employed,LOAN8113,Home,1717618,12.52,24,2024-01-08,Approved,80527.66,2024-03-02,19,No,402638.3
CUST4114,38,Male,101462,Student,LOAN8114,Home,1719513,15.45,180,2023-07-07,Rejected,0.0,,0,No,0.0
CUST4115,37,Female,199340,Self-Employed,LOAN8115,Home,1462330,12.43,60,2025-03-30,Rejected,0.0,,0,No,0.0
CUST4116,32,Male,185320,Self-Employed,LOAN8116,Business,667801,8.04,60,2024-10-31,Approved,12024.87,2025-08-12,25,Yes,420870.45
CUST4117,26,Female,51159,Salaried,LOAN8117,Auto,340503,13.34,60,2023-07-06,Rejected,0.0,,0,No,0.0
CUST4118,46,Female,62039,Salaried,LOAN8118,Personal,167060,12.41,120,2025-02-28,Approved,1564.93,2025-03-26,60,Yes,93895.8
CUST4119,47,Female,67800,Salaried,LOAN8119,Personal,1541094,12.72,180,2023-07-08,Approved,9650.67,2024-08-10,78,Yes,984368.34
CUST4120,28,Male,60761,Self-Employed,LOAN8120,Home,1999217,17.05,12,2025-04-09,Rejected,0.0,,0,No,0.0
CUST4121,39,Male,114626,Salaried,LOAN8121,Auto,1640907,17.24,120,2024-09-15,Rejected,0.0,,0,No,0.0
CUST4122,62,Male,138368,Self-Employed,LOAN8122,Auto,138059,11.94,24,2023-04-17,Approved,6439.3,2023-04-21,15,Yes,57953.7
CUST4123,21,Male,194735,Student,LOAN8123,Education,1107646,11.97,120,2022-12-20,Rejected,0.0,,0,No,0.0
CUST4124,49,Male,100903,Self-Employed,LOAN8124,Education,1302383,12.68,120,2023-11-30,Approved,12229.38,2025-05-08,87,Yes,403569.54
CUST4125,55,Female,191484,Self-Employed,LOAN8125,Business,789599,12.74,36,2023-04-28,Approved,24727.61,2023-12-04,27,No,222548.49
CUST4126,60,Female,138998,Self-Employed,LOAN8126,Education,1052307,17.9,24,2023-08-13,Rejected,0.0,,0,No,0.0
CUST4127,34,Female,186439,Salaried,LOAN8127,Business,457349,14.29,24,2023-09-21,Rejected,0.0,,0,No,0.0
CUST4128,55,Female,156885,Salaried,LOAN8128,Personal,631243,9.83,24,2022-11-14,Approved,28887.26,2024-12-15,10,Yes,404421.64
CUST4129,40,Female,79894,Student,LOAN8129,Home,1913579,12.88,120,2025-02-01,Approved,18000.4,2025-05-03,96,No,432009.6
CUST4130,33,Female,71444,Self-Employed,LOAN8130,Auto,1870139,14.03,24,2024-08-24,Approved,88854.98,2025-08-15,15,Yes,799694.82
CUST4131,58,Female,185341,Self-Employed,LOAN8131,Personal,651403,14.18,180,2023-11-06,Rejected,0.0,,0,No,0.0
CUST4132,28,Male,81748,Salaried,LOAN8132,Personal,1279389,13.52,36,2024-08-16,Approved,40343.4,2025-05-10,22,Yes,564807.6
CUST4133,63,Female,61190,Self-Employed,LOAN8133,Business,1459611,8.63,60,2024-09-01,Rejected,0.0,,0,No,0.0
CUST4134,40,Male,60318,Salaried,LOAN8134,Home,265611,6.9,120,2025-05-10,Approved,2366.15,2025-07-15,106,No,33126.1
CUST4135,53,Female,188090,Salaried,LOAN8135,Business,704932,10.55,60,2025-04-07,Approved,12988.37,2025-05-05,23,Yes,480569.69
CUST4136,46,Female,144078,Salaried,LOAN8136,Personal,1644735,11.63,60,2022-08-27,Rejected,0.0,,0,No,0.0
CUST4137,59,Male,59759,Salaried,LOAN8137,Auto,973727,7.24,120,2023-03-23,Approved,8701.87,2023-04-11,105,No,130528.05
CUST4138,41,Female,36498,Salaried,LOAN8138,Education,1899205,16.28,180,2024-02-27,Approved,12268.86,2025-06-18,69,Yes,1361843.46
CUST4139,62,Male,45989,Salaried,LOAN8139,Business,124923,10.63,120,2022-12-09,Approved,1151.69,2024-01-14,9,Yes,127837.59
CUST4140,63,Female,176640,Self-Employed,LOAN8140,Personal,676945,17.46,24,2024-04-17,Approved,33130.82,2025-02-08,21,No,99392.46
CUST4141,61,Male,137035,Self-Employed,LOAN8141,Education,666726,8.35,36,2024-03-21,Approved,20066.6,2025-08-15,22,Yes,280932.4
CUST4142,29,Female,86577,Self-Employed,LOAN8142,Education,1292844,7.18,120,2024-01-20,Rejected,0.0,,0,No,0.0
CUST4143,44,Male,125231,Salaried,LOAN8143,Personal,413053,12.29,60,2024-06-05,Approved,7730.29,2025-04-15,27,Yes,255099.57
CUST4144,57,Male,181171,Retired,LOAN8144,Home,412986,8.77,120,2024-06-09,Approved,3743.37,2024-10-19,58,Yes,232088.94
CUST4145,61,Female,109900,Salaried,LOAN8145,Personal,391576,17.75,36,2022-10-14,Rejected,0.0,,0,No,0.0
CUST4146,37,Female,191711,Salaried,LOAN8146,Auto,1926533,6.62,12,2024-04-16,Approved,171172.46,2024-10-18,6,Yes,1027034.76
CUST4147,44,Male,124679,Self-Employed,LOAN8147,Education,1901206,11.45,180,2024-10-14,Approved,11771.63,2024-12-22,91,Yes,1047675.07
CUST4148,41,Female,43482,Salaried,LOAN8148,Auto,739884,17.62,60,2024-02-04,Approved,14504.19,2025-01-25,24,Yes,522150.84
CUST4149,59,Male,89212,Self-Employed,LOAN8149,Business,1717051,11.11,12,2025-03-16,Approved,158984.61,2025-06-26,10,No,317969.22
CUST4150,61,Female,50048,Self-Employed,LOAN8150,Education,1721036,7.62,12,2023-09-03,Approved,154348.25,2024-12-24,5,Yes,1080437.75
CUST4151,59,Male,154137,Retired,LOAN8151,Home,1591456,10.13,36,2023-06-20,Approved,48685.29,2025-05-21,26,Yes,486852.9
CUST4152,33,Female,153108,Student,LOAN8152,Personal,1584472,12.48,180,2024-05-17,Approved,9901.19,2024-12-09,151,No,287134.51
CUST4153,31,Male,55814,Student,LOAN8153,Business,527509,8.72,120,2023-09-13,Approved,4779.23,2023-10-29,63,Yes,272416.11
CUST4154,39,Female,167996,Salaried,LOAN8154,Auto,673787,12.1,12,2024-04-09,Approved,62942.94,2024-04-12,8,Yes,251771.76
CUST4155,31,Male,149493,Student,LOAN8155,Business,461731,16.54,24,2024-03-16,Approved,22420.89,2024-07-12,10,Yes,313892.46
CUST4156,33,Male,80204,Salaried,LOAN8156,Home,1467033,16.97,120,2025-01-09,Rejected,0.0,,0,No,0.0
CUST4157,21,Female,52844,Self-Employed,LOAN8157,Personal,1355416,7.09,180,2025-07-17,Approved,8063.97,2025-07-26,109,Yes,572541.87
CUST4158,60,Female,101943,Self-Employed,LOAN8158,Business,858459,8.43,60,2022-10-08,Approved,15513.78,2025-05-02,15,Yes,698120.1
CUST4159,64,Male,41518,Salaried,LOAN8159,Auto,1898800,9.8,120,2024-06-20,Approved,17374.02,2025-08-15,65,Yes,955571.1
CUST4160,39,Male,168131,Self-Employed,LOAN8160,Business,305519,13.64,36,2023-05-30,Approved,9644.22,2023-07-26,1,Yes,337547.7
CUST4161,32,Male,43052,Salaried,LOAN8161,Personal,393457,10.83,36,2023-07-01,Approved,12113.01,2024-12-07,4,Yes,387616.32
CUST4162,28,Male,89803,Salaried,LOAN8162,Business,659618,16.63,60,2024-02-02,Approved,12821.87,2024-05-20,45,No,192328.05
CUST4163,28,Female,91524,Student,LOAN8163,Auto,1917552,15.1,60,2022-09-18,Rejected,0.0,,0,No,0.0
CUST4164,32,Male,109572,Salaried,LOAN8164,Personal,265359,7.71,60,2024-02-21,Approved,4763.64,2024-07-13,59,No,4763.64
CUST4165,53,Male,159752,Salaried,LOAN8165,Home,539775,13.99,36,2024-05-21,Approved,17091.38,2025-02-12,9,Yes,461467.26
CUST4166,46,Male,87021,Salaried,LOAN8166,Home,659551,7.86,180,2023-10-03,Approved,3952.18,2024-04-09,145,No,138326.3
CUST4167,59,Female,40043,Student,LOAN8167,Education,1998337,9.56,180,2024-12-13,Rejected,0.0,,0,No,0.0
CUST4168,48,Male,22419,Salaried,LOAN8168,Business,729025,8.63,120,2025-07-18,Approved,6599.5,2025-07-23,83,Yes,244181.5
CUST4169,25,Female,141831,Salaried,LOAN8169,Auto,343270,8.58,12,2023-03-06,Approved,31060.21,2024-06-25,8,Yes,124240.84
CUST4170,28,Female,121799,Student,LOAN8170,Business,724841,13.9,12,2023-07-26,Approved,68799.49,2024-12-09,3,Yes,619195.41
CUST4171,45,Female,168212,Salaried,LOAN8171,Personal,796732,13.26,24,2023-08-28,Approved,37599.11,2025-03-19,16,Yes,300792.88
CUST4172,47,Female,194556,Salaried,LOAN8172,Education,411781,8.61,36,2023-01-23,Approved,12423.2,2024-05-08,20,Yes,198771.2
CUST4173,43,Female,196282,Self-Employed,LOAN8173,Auto,835067,18.38,60,2024-04-13,Approved,16475.87,2025-08-07,1,Yes,972076.33
CUST4174,50,Female,77600,Self-Employed,LOAN8174,Business,177208,11.56,180,2022-11-22,Approved,1098.3,2024-05-04,45,Yes,148270.5
CUST4175,43,Female,136467,Student,LOAN8175,Auto,1122125,7.66,120,2022-10-10,Approved,10067.33,2024-10-05,117,No,30201.99
CUST4176,40,Male,98497,Salaried,LOAN8176,Personal,1078644,7.95,180,2023-06-04,Approved,6468.87,2023-10-07,150,No,194066.1
CUST4177,38,Male,128611,Student,LOAN8177,Education,1298520,13.51,36,2022-08-20,Rejected,0.0,,0,No,0.0
CUST4178,38,Female,157559,Student,LOAN8178,Auto,1806172,18.25,24,2022-09-06,Approved,88991.6,2022-11-30,3,Yes,1868823.6
CUST4179,22,Male,80692,Salaried,LOAN8179,Personal,1293631,13.36,180,2023-09-14,Approved,8147.0,2024-11-11,168,No,97764.0
CUST4180,24,Male,82112,Salaried,LOAN8180,Home,1134731,17.89,12,2024-07-02,Rejected,0.0,,0,No,0.0
CUST4181,50,Female,182182,Retired,LOAN8181,Auto,1136057,11.83,120,2022-08-20,Approved,10587.1,2025-05-19,100,No,211742.0
CUST4182,53,Male,36360,Salaried,LOAN8182,Education,1614285,11.73,12,2022-10-09,Approved,150303.39,2023-11-01,4,Yes,1202427.12
CUST4183,56,Female,103038,Self-Employed,LOAN8183,Auto,1064607,12.5,120,2024-04-17,Approved,9980.69,2025-02-02,119,No,9980.69
CUST4184,38,Male,23017,Self-Employed,LOAN8184,Auto,1333053,14.87,60,2025-07-01,Approved,25521.3,2025-07-30,9,Yes,1301586.3
CUST4185,57,Female,106261,Self-Employed,LOAN8185,Personal,1166543,10.91,120,2023-11-19,Approved,10781.77,2025-05-16,105,No,161726.55
CUST4186,39,Female,86320,Student,LOAN8186,Business,935752,16.87,60,2023-11-05,Rejected,0.0,,0,No,0.0
CUST4187,48,Male,51127,Salaried,LOAN8187,Business,394705,6.85,36,2023-05-11,Approved,11715.06,2024-09-03,35,No,11715.06
CUST4188,60,Male,154268,Salaried,LOAN8188,Auto,856878,11.78,12,2024-07-16,Rejected,0.0,,0,No,0.0
CUST4189,40,Female,95088,Student,LOAN8189,Education,1893515,12.63,120,2024-06-06,Rejected,0.0,,0,No,0.0
CUST4190,53,Female,192372,Student,LOAN8190,Education,175183,13.78,120,2023-08-20,Approved,1661.03,2025-03-16,52,Yes,112950.04
CUST4191,32,Female,51921,Self-Employed,LOAN8191,Personal,1131784,9.81,24,2023-12-26,Approved,51783.83,2025-06-19,16,Yes,414270.64
CUST4192,35,Male,24746,Retired,LOAN8192,Auto,67522,11.63,12,2023-12-10,Rejected,0.0,,0,No,0.0
CUST4193,61,Male,88535,Self-Employed,LOAN8193,Auto,883834,12.31,36,2023-11-19,Approved,27573.17,2025-04-13,0,Yes,992634.12
CUST4194,59,Male,85350,Salaried,LOAN8194,Business,468706,14.74,60,2024-07-17,Approved,8963.22,2024-10-10,25,Yes,313712.7
CUST4195,22,Male,101131,Student,LOAN8195,Personal,743371,15.78,36,2024-01-10,Approved,23907.64,2024-08-24,12,Yes,573783.36
CUST4196,49,Female,42063,Salaried,LOAN8196,Home,490970,15.35,24,2023-07-23,Approved,23597.25,2025-08-12,2,Yes,519139.5
CUST4197,61,Female,137116,Salaried,LOAN8197,Education,801309,10.6,36,2023-01-29,Approved,24617.99,2023-12-27,1,Yes,861629.65
CUST4198,30,Female,108913,Salaried,LOAN8198,Education,619390,18.49,60,2023-10-09,Approved,12231.92,2025-06-14,21,Yes,477044.88
CUST4199,22,Female,98946,Self-Employed,LOAN8199,Auto,64040,16.68,12,2023-11-09,Approved,6226.82,2024-02-18,6,Yes,37360.92
CUST4200,31,Male,197043,Retired,LOAN8200,Personal,1989262,9.62,180,2025-07-16,Approved,12114.61,2025-07-24,43,Yes,1659701.57
CUST4201,33,Female,154670,Salaried,LOAN8201,Home,974550,8.84,24,2024-09-11,Rejected,0.0,,0,No,0.0
CUST4202,30,Female,30564,Salaried,LOAN8202,Education,482590,10.27,120,2023-06-20,Approved,4434.6,2023-09-27,74,Yes,203991.6
CUST4203,34,Male,69725,Self-Employed,LOAN8203,Personal,1921197,11.93,120,2025-07-26,Approved,17919.97,2025-08-09,111,No,161279.73
CUST4204,38,Male,106134,Student,LOAN8204,Home,1734602,16.71,12,2025-06-19,Approved,168704.5,2025-07-12,10,No,337409.0
CUST4205,29,Female,125940,Self-Employed,LOAN8205,Auto,396142,15.84,180,2024-06-03,Rejected,0.0,,0,No,0.0
CUST4206,59,Male,82085,Self-Employed,LOAN8206,Business,1334055,16.71,36,2024-07-17,Approved,43249.32,2024-08-22,25,Yes,475742.52
CUST4207,48,Female,37862,Self-Employed,LOAN8207,Education,136070,9.76,120,2023-12-28,Approved,1244.59,2024-10-14,80,Yes,49783.6
CUST4208,23,Male,30265,Salaried,LOAN8208,Education,740328,13.62,24,2024-09-10,Approved,35048.36,2024-12-17,2,Yes,771063.92
CUST4209,40,Male,160777,Salaried,LOAN8209,Home,1250583,9.9,180,2022-09-06,Approved,7635.5,2024-02-04,13,Yes,1275128.5
CUST4210,26,Female,82471,Salaried,LOAN8210,Business,892013,7.81,60,2023-09-28,Approved,16027.99,2024-04-06,15,Yes,721259.55
CUST4211,47,Male,111080,Student,LOAN8211,Personal,418675,14.71,36,2025-03-24,Approved,13340.61,2025-04-02,35,No,13340.61
CUST4212,22,Female,75828,Salaried,LOAN8212,Auto,1894017,8.22,180,2024-05-16,Approved,11387.25,2024-06-26,27,Yes,1742249.25
CUST4213,49,Male,136884,Self-Employed,LOAN8213,Personal,248554,14.51,60,2023-04-07,Approved,4743.65,2025-07-04,27,Yes,156540.45
CUST4214,58,Male,128007,Salaried,LOAN8214,Home,1733711,14.28,180,2024-10-06,Approved,11007.14,2025-06-22,52,Yes,1408913.92
CUST4215,23,Male,66104,Salaried,LOAN8215,Education,101377,16.22,180,2025-04-22,Approved,654.56,2025-06-04,51,Yes,84438.24
CUST4216,36,Male,60934,Salaried,LOAN8216,Education,1691725,8.17,36,2024-09-19,Approved,50831.64,2024-09-22,24,Yes,609979.68
CUST4217,50,Male,134420,Salaried,LOAN8217,Personal,1762635,15.9,24,2022-12-25,Approved,85120.58,2024-12-17,24,No,0.0
CUST4218,60,Female,26050,Salaried,LOAN8218,Auto,1495537,18.49,60,2024-02-17,Approved,29534.36,2025-02-20,8,Yes,1535786.72
CUST4219,22,Male,195024,Self-Employed,LOAN8219,Home,684900,16.71,24,2025-07-22,Approved,33306.12,2025-07-30,10,Yes,466285.68
CUST4220,37,Female,28484,Salaried,LOAN8220,Auto,1405557,15.52,60,2023-10-14,Approved,27061.66,2025-02-16,36,Yes,649479.84
CUST4221,61,Male,82648,Self-Employed,LOAN8221,Home,998298,14.45,36,2022-10-19,Rejected,0.0,,0,No,0.0
CUST4222,32,Female,79945,Salaried,LOAN8222,Auto,533296,11.56,24,2023-08-12,Approved,24789.38,2024-06-05,1,Yes,570155.74
CUST4223,55,Male,51323,Self-Employed,LOAN8223,Personal,726558,15.27,36,2022-09-13,Approved,23263.98,2025-03-08,33,No,69791.94
CUST4224,63,Female,106332,Self-Employed,LOAN8224,Business,1811739,15.19,180,2024-12-30,Approved,11594.12,2025-06-15,169,No,127535.32
CUST4225,21,Female,114605,Retired,LOAN8225,Home,980993,14.08,180,2022-09-24,Rejected,0.0,,0,No,0.0
CUST4226,35,Male,186433,Salaried,LOAN8226,Personal,100557,16.06,36,2025-03-03,Approved,3241.85,2025-03-28,10,Yes,84288.1
CUST4227,46,Male,30315,Salaried,LOAN8227,Education,554868,11.89,60,2023-11-09,Approved,10347.36,2024-02-17,28,Yes,331115.52
CUST4228,57,Male,67968,Student,LOAN8228,Education,334618,7.96,180,2025-03-01,Approved,2006.96,2025-03-15,110,Yes,140487.2
CUST4229,41,Female,177591,Salaried,LOAN8229,Auto,1679303,13.21,60,2024-02-28,Approved,31685.65,2024-12-09,27,Yes,1045626.45
CUST4230,51,Female,29107,Student,LOAN8230,Education,789316,9.68,24,2025-05-07,Approved,36071.74,2025-07-16,4,Yes,721434.8
CUST4231,45,Male,75781,Salaried,LOAN8231,Business,1284834,11.11,120,2025-08-11,Approved,11896.49,2025-08-11,19,Yes,1201545.49
CUST4232,43,Male,23869,Self-Employed,LOAN8232,Home,1691077,6.71,180,2023-02-27,Approved,10025.27,2024-04-03,100,Yes,802021.6
CUST4233,44,Female,100983,Salaried,LOAN8233,Auto,1416016,11.09,180,2023-06-03,Approved,8739.18,2025-01-27,38,Yes,1240963.56
CUST4234,58,Female,178442,Student,LOAN8234,Home,739872,16.21,12,2024-07-12,Approved,71650.44,2025-01-20,9,No,214951.32
CUST4235,48,Male,27971,Self-Employed,LOAN8235,Home,1961719,13.01,60,2024-05-04,Rejected,0.0,,0,No,0.0
CUST4236,41,Female,116805,Salaried,LOAN8236,Personal,552070,6.62,36,2024-07-25,Rejected,0.0,,0,No,0.0
CUST4237,63,Male,45651,Salaried,LOAN8237,Education,1468447,12.14,12,2023-11-03,Approved,137226.37,2025-02-28,1,Yes,1509490.07
CUST4238,38,Male,76974,Salaried,LOAN8238,Home,51177,10.0,24,2024-05-06,Rejected,0.0,,0,No,0.0
CUST4239,56,Male,43446,Self-Employed,LOAN8239,Business,1623625,12.23,12,2025-05-07,Approved,151849.53,2025-06-16,3,Yes,1366645.77
CUST4240,55,Female,189180,Salaried,LOAN8240,Business,1332730,11.36,12,2023-12-19,Rejected,0.0,,0,No,0.0
CUST4241,29,Female,23823,Salaried,LOAN8241,Education,1367178,17.68,120,2024-10-19,Approved,13407.46,2024-12-02,0,Yes,1608895.2
CUST4242,58,Female,164526,Self-Employed,LOAN8242,Education,502914,6.99,120,2025-01-10,Approved,4483.9,2025-05-31,3,Yes,524616.3
CUST4243,50,Female,155004,Salaried,LOAN8243,Auto,366919,14.7,12,2022-11-12,Rejected,0.0,,0,No,0.0
CUST4244,64,Male,161292,Salaried,LOAN8244,Auto,759226,16.71,120,2024-08-26,Rejected,0.0,,0,No,0.0
CUST4245,54,Female,87965,Salaried,LOAN8245,Auto,1249758,18.01,120,2022-11-08,Approved,12290.33,2024-12-15,0,Yes,1474839.6
CUST4246,52,Male,179280,Self-Employed,LOAN8246,Education,1192365,8.63,12,2024-09-28,Approved,107938.84,2025-02-08,6,Yes,647633.04
CUST4247,23,Male,30510,Retired,LOAN8247,Home,1575645,12.88,60,2022-08-22,Rejected,0.0,,0,No,0.0
CUST4248,23,Male,195117,Salaried,LOAN8248,Personal,438192,7.02,120,2024-01-08,Approved,3907.94,2024-03-27,53,Yes,261831.98
CUST4249,48,Female,161609,Self-Employed,LOAN8249,Auto,692537,12.49,12,2025-07-27,Rejected,0.0,,0,No,0.0
CUST4250,64,Male,125935,Salaried,LOAN8250,Personal,1913441,8.01,60,2024-11-24,Approved,34445.13,2025-06-07,6,Yes,1860037.02
CUST4251,35,Male,89134,Salaried,LOAN8251,Business,1171291,16.55,180,2022-12-14,Rejected,0.0,,0,No,0.0
CUST4252,61,Female,92254,Self-Employed,LOAN8252,Education,1899857,7.87,120,2025-06-12,Approved,17078.13,2025-06-22,2,Yes,2015219.34
CUST4253,43,Male,164854,Salaried,LOAN8253,Business,1356545,12.66,12,2024-05-09,Approved,127356.97,2025-04-09,11,No,127356.97
CUST4254,60,Female,134780,Self-Employed,LOAN8254,Auto,906412,12.75,120,2024-06-26,Approved,8516.5,2025-04-24,60,Yes,510990.0
CUST4255,31,Female,145544,Student,LOAN8255,Home,1429220,18.16,60,2022-08-24,Rejected,0.0,,0,No,0.0
CUST4256,52,Female,85587,Student,LOAN8256,Auto,1533782,14.36,12,2024-10-08,Approved,146169.42,2025-08-09,3,Yes,1315524.78
CUST4257,56,Male,102238,Salaried,LOAN8257,Personal,896323,9.95,60,2024-08-22,Approved,16425.12,2024-11-10,40,Yes,328502.4
CUST4258,53,Female,95720,Salaried,LOAN8258,Auto,372010,9.39,180,2023-06-29,Approved,2260.79,2024-09-13,148,No,72345.28
CUST4259,44,Female,98004,Retired,LOAN8259,Home,1570139,8.04,36,2023-05-10,Approved,47121.62,2025-07-30,31,No,235608.1
CUST4260,59,Female,42072,Salaried,LOAN8260,Home,745352,15.58,24,2023-09-27,Rejected,0.0,,0,No,0.0
CUST4261,54,Female,101015,Self-Employed,LOAN8261,Education,1484189,14.79,36,2022-09-27,Approved,47325.02,2024-09-03,36,No,0.0
CUST4262,48,Male,92746,Salaried,LOAN8262,Education,1819033,13.82,120,2024-08-16,Approved,17253.53,2025-07-30,103,No,293310.01
CUST4263,57,Female,196774,Salaried,LOAN8263,Home,650296,6.99,60,2024-11-26,Approved,11595.86,2025-06-26,46,No,162342.04
CUST4264,27,Male,122260,Salaried,LOAN8264,Home,1310310,15.65,12,2025-08-02,Approved,126281.13,2025-08-17,6,Yes,757686.78
CUST4265,24,Female,157129,Student,LOAN8265,Personal,315245,14.2,60,2024-02-02,Rejected,0.0,,0,No,0.0
CUST4266,57,Male,148259,Student,LOAN8266,Auto,863422,18.07,120,2023-05-04,Approved,8495.35,2025-06-12,44,Yes,645646.6
CUST4267,21,Female,50916,Salaried,LOAN8267,Education,545417,13.55,12,2023-07-02,Rejected,0.0,,0,No,0.0
CUST4268,21,Male,47268,Student,LOAN8268,Personal,1167790,10.15,36,2024-10-21,Rejected,0.0,,0,No,0.0
CUST4269,40,Female,195050,Salaried,LOAN8269,Auto,1395331,11.08,60,2023-09-23,Approved,25832.23,2024-06-07,44,Yes,413315.68
CUST4270,39,Male,43259,Salaried,LOAN8270,Education,1028999,8.61,24,2023-10-25,Rejected,0.0,,0,No,0.0
CUST4271,49,Male,99400,Self-Employed,LOAN8271,Personal,146265,15.17,180,2025-04-05,Approved,935.85,2025-05-23,138,No,39305.7
CUST4272,30,Male,54293,Self-Employed,LOAN8272,Business,306146,14.99,180,2022-11-21,Approved,1955.76,2023-07-17,160,No,39115.2
CUST4273,38,Female,131581,Salaried,LOAN8273,Business,1062075,8.91,120,2024-02-07,Approved,9639.22,2025-07-06,7,Yes,1089231.86
CUST4274,48,Male,27043,Salaried,LOAN8274,Education,1114534,8.4,120,2023-02-20,Rejected,0.0,,0,No,0.0
CUST4275,55,Male,127009,Retired,LOAN8275,Personal,1974794,7.42,60,2024-07-08,Approved,35355.4,2024-08-06,7,Yes,1873836.2
CUST4276,63,Male,58893,Student,LOAN8276,Auto,777979,17.44,36,2023-06-30,Rejected,0.0,,0,No,0.0
CUST4277,51,Male,191714,Student,LOAN8277,Auto,1294904,9.3,36,2025-07-26,Approved,39314.72,2025-08-12,26,Yes,393147.2
CUST4278,47,Female,181940,Salaried,LOAN8278,Personal,792652,10.63,24,2023-08-27,Approved,36537.95,2025-07-19,13,Yes,401917.45
CUST4279,31,Male,46309,Self-Employed,LOAN8279,Business,641290,9.87,24,2023-06-17,Approved,29357.72,2024-07-01,1,Yes,675227.56
